CSDUID,CSDNAME,Type,Price,Location,Bedrooms,Bathrooms,Hydro,Heat,Water,Size,Agreement Type,Population
3532004,Tillsonburg,5,2500,"42.8592822,-80.7032489",3,2,1,1,1,1700,1,18554
3532004,Tillsonburg,5,2450,"42.8658879,-80.7333175",4,3.5,0,0,0,2100,1,18554
3532012,South-West Oxford,2,3100,"43.0249622,-80.7768613",4,3.5,0,0,0,2000,1,8338
3532012,South-West Oxford,1,895,"43.0249622,-80.7768613",1,1,0,0,0,450,1,8338
3532012,South-West Oxford,5,2600,"42.9951479,-80.7657804",3,2.5,0,0,0,1600,1,8338
3532012,South-West Oxford,2,3000,"43.0765852,-80.7602394",3,2,0,0,0,2200,1,8338
3532012,South-West Oxford,2,3000,"43.0765852,-80.7602394",3,2,0,0,0,2200,1,8338
3532018,Ingersoll,2,2100,"43.0451539,-80.8733216",2,2,0,0,0,1150,1,14485
3532018,Ingersoll,1,2100,"43.0426929,-80.8767201",2,2,0,0,0,1000,1,14485
3532018,Ingersoll,2,2400,"43.0408357,-80.8733743",3,1,0,0,0,1350,1,14485
3532018,Ingersoll,3,900,"43.0404569,-80.9021074",1,1,1,1,1,800,1,14485
3532018,Ingersoll,6,1800,"43.0391102,-80.8946742",1.5,1,0,0,0,800,1,14485
3532018,Ingersoll,5,2500,"43.0384873,-80.903836",5,3,0,0,0,2000,1,14485
3532018,Ingersoll,1,1450,"43.0362583,-80.8810687",1,1,1,1,1,850,1,14485
3532018,Ingersoll,2,2900,"43.0360636,-80.8848199",3,4,0,0,0,1613,1,14485
3532018,Ingersoll,3,1350,"43.0360636,-80.8848199",1,1,1,1,1,1000,2,14485
3532018,Ingersoll,2,1655,"43.0336683,-80.8780371",3,1,0,0,0,1136.65079,1,14485
3532018,Ingersoll,1,1195,"43.0336683,-80.8780371",1,1,0,1,1,1136.65079,1,14485
3532018,Ingersoll,1,1295,"43.0336683,-80.8780371",2,1,0,1,1,1136.65079,1,14485
3532018,Ingersoll,1,1900,"43.033415,-80.8673926",3,2,1,1,1,1100,1,14485
3532018,Ingersoll,1,1295,"43.0336683,-80.8780371",2,1,0,1,1,1136.65079,1,14485
3532018,Ingersoll,6,1995,"43.0327166,-80.8768664",2,1,0,0,0,1277,1,14485
3532018,Ingersoll,2,2000,"43.0424,-80.8895087",2,2,0,0,0,1000,1,14485
3532018,Ingersoll,2,1495,"43.0336683,-80.8780371",3,1,0,0,0,1136.65079,1,14485
3532018,Ingersoll,2,2700,"43.0172214,-80.8789413",4,2.5,0,0,0,2000,1,14485
3532027,Zorra,5,2500,"43.0578881,-80.9994785",3,2.5,0,0,0,1423,2,9107
3532027,Zorra,1,3000,"43.0829435,-81.0202533",4.5,4,1,1,1,2500,1,9107
3532027,Zorra,3,1300,"43.0829435,-81.0202533",1,1,1,1,1,800,2,9107
3532027,Zorra,2,2700,"43.0578881,-80.9994785",4,2.5,0,0,0,2338,1,9107
3532027,Zorra,2,2100,"43.1556566,-80.9010627",3,1,0,0,0,1200,1,9107
3532027,Zorra,5,2300,"43.0521061,-80.9990287",3,2.5,0,0,0,1400,2,9107
3532038,East Zorra-Tavistock,2,2775,"43.3239161,-80.8339245",4,2.5,0,0,0,2009,1,8270
3532038,East Zorra-Tavistock,2,3000,"43.2155199,-80.754698",5,2,1,1,1,3400,1,8270
3532038,East Zorra-Tavistock,1,850,"43.3188405,-80.8352309",1,1,1,1,1,650,1,8270
3532038,East Zorra-Tavistock,2,3000,"43.2025544,-80.6966239",3.5,2,0,0,0,1900,1,8270
3532038,East Zorra-Tavistock,2,2400,"43.2101343,-80.6965664",3,2.5,0,0,0,1800,1,8270
3532038,East Zorra-Tavistock,2,2700,"43.2155199,-80.754698",3,3,0,0,0,2200,1,8270
3532042,Woodstock,2,2900,"43.1621907,-80.7514881",4,2.5,0,0,0,2500,1,49236
3532042,Woodstock,5,2400,"43.1618745,-80.752549",3,2.5,0,0,0,1400,1,49236
3532042,Woodstock,5,2400,"43.1618745,-80.752549",3,2.5,0,0,0,1400,1,49236
3532042,Woodstock,2,3000,"43.1599642,-80.7543517",4,3,1,1,1,2500,2,49236
3532042,Woodstock,2,3000,"43.153459,-80.7297571",4,3.5,0,0,0,2866,1,49236
3532042,Woodstock,2,2800,"43.153459,-80.7297571",3,3.5,0,0,0,2300,1,49236
3532042,Woodstock,4,1650,"43.153459,-80.7297571",2,1,0,0,1,650,1,49236
3532042,Woodstock,5,1999,"43.1517187,-80.7748543",2,1,0,0,0,1500,1,49236
3532042,Woodstock,1,1755,"43.150868,-80.7727577",1,1,0,0,0,793,1,49236
3532042,Woodstock,2,2399,"43.1460593,-80.7176803",3,2.5,0,0,0,1525,1,49236
3532042,Woodstock,2,3200,"43.1448462,-80.7254263",5,3.5,0,0,0,1900,1,49236
3532042,Woodstock,1,1195,"43.1446802,-80.7404532",1,1,0,1,1,1136.65079,1,49236
3532042,Woodstock,1,1495,"43.1421847,-80.7647415",2,1,0,1,1,900,1,49236
3532042,Woodstock,6,1650,"43.1375335,-80.7352143",2,1,0,0,0,1000,1,49236
3532042,Woodstock,5,1875,"43.1374387,-80.7314135",2,1,0,0,0,1136.65079,1,49236
3532042,Woodstock,1,1825,"43.1373965,-80.7580316",1,1,0,1,1,1136.65079,1,49236
3532042,Woodstock,1,2300,"43.1372803,-80.7579883",2,2,0,1,1,1150,1,49236
3532042,Woodstock,1,2300,"43.1372803,-80.7579883",2,2,0,1,1,1150,1,49236
3532042,Woodstock,5,1950,"43.1362322,-80.7311654",3,2,0,0,0,1400,1,49236
3532042,Woodstock,1,2000,"43.1358807,-80.7619233",2,1,0,1,1,650,1,49236
3532042,Woodstock,5,2195,"43.1339877,-80.7429689",3,2,0,0,0,900,1,49236
3532042,Woodstock,1,1800,"43.1337678,-80.7628368",1,1,0,0,0,500,1,49236
3532042,Woodstock,2,2250,"43.1257952,-80.7319873",3,1,0,0,0,1100,1,49236
3532042,Woodstock,3,1000,"43.1257129,-80.7413625",1,1,1,1,1,700,2,49236
3532042,Woodstock,2,2350,"43.1255645,-80.7312295",3,1,0,0,0,930,1,49236
3532042,Woodstock,1,2295,"43.1237042,-80.7673752",2,2,0,1,1,1000,1,49236
3532042,Woodstock,2,2800,"43.1145494,-80.7242136",3,2,0,0,0,1400,1,49236
3532042,Woodstock,2,2400,"43.1139483,-80.7459948",4,2,0,0,0,1600,1,49236
3532042,Woodstock,2,2500,"43.1135128,-80.7556181",3,3.5,0,0,0,1737,1,49236
3532042,Woodstock,5,2400,"43.1133547,-80.7577386",4,3,0,0,0,1327,1,49236
3532042,Woodstock,2,2300,"43.1130374,-80.7464935",2,2,0,0,0,900,1,49236
3532042,Woodstock,2,1800,"43.1116512,-80.7569493",2,1.5,1,1,1,1136.65079,1,49236
3532042,Woodstock,2,2100,"43.1115395,-80.7544166",3,1.5,1,1,1,1300,1,49236
3532042,Woodstock,2,2950,"43.1106102,-80.7485284",3,2,0,0,0,1700,1,49236
3532042,Woodstock,1,1725,"43.109259,-80.75314",1,1,0,1,1,1136.65079,1,49236
3532042,Woodstock,1,1795,"43.1237042,-80.7673752",1.5,1,0,0,0,600,1,49236
3532042,Woodstock,1,1270,"43.150868,-80.7727577",0.5,1,0,0,0,284,1,49236
3532042,Woodstock,1,1250,"43.1271586,-80.751754",2,1,1,1,1,1136.65079,1,49236
3532042,Woodstock,1,1800,"43.150868,-80.7727577",1,1,0,0,0,793,1,49236
3532042,Woodstock,1,1295,"43.1446802,-80.7404532",2,1,0,1,1,1136.65079,1,49236
3532042,Woodstock,1,1850,"43.131695,-80.7515347",2,1,0,0,1,770,1,49236
3532042,Woodstock,1,2200,"43.1297133,-80.746212",2,1,0,1,1,800,1,49236
3532042,Woodstock,1,1760,"43.109259,-80.75314",1,1,0,1,1,1136.65079,1,49236
3532042,Woodstock,1,2195,"43.1264722,-80.760383",2,1,0,1,0,605,1,49236
3532042,Woodstock,1,2195,"43.1264722,-80.760383",2,1,0,1,0,605,1,49236
3532042,Woodstock,1,2295,"43.1264722,-80.760383",2,1,0,1,0,682,1,49236
3532042,Woodstock,1,2295,"43.1264722,-80.760383",1,1,0,1,0,660,1,49236
3532042,Woodstock,1,1700,"43.1277415,-80.7600879",2,1,0,0,0,1000,1,49236
3532042,Woodstock,1,2095,"43.1237042,-80.7673752",2,2,0,1,1,1000,1,49236
3532042,Woodstock,1,2200,"43.1296176,-80.7461904",2,1,0,1,1,600,2,49236
3532042,Woodstock,6,1550,"43.1243356,-80.7475739",3,1,0,0,1,2400,1,49236
3532042,Woodstock,6,1925,"43.1350157,-80.753226",2.5,1,1,1,1,900,1,49236
3532042,Woodstock,4,1950,"43.1378408,-80.7300494",2,1,0,0,0,917,1,49236
3532042,Woodstock,4,1395,"43.1303587,-80.765261",1,1,0,1,1,700,1,49236
3532042,Woodstock,4,1450,"43.139703,-80.7545248",1,1,0,1,1,700,1,49236
3532042,Woodstock,4,1895,"43.129909,-80.7597199",3,2,0,0,0,1000,1,49236
3532042,Woodstock,4,1650,"43.1485899,-80.7395871",2,1,0,0,1,685,1,49236
3532042,Woodstock,2,2800,"43.153459,-80.7297571",4,2.5,1,1,1,2200,2,49236
3532042,Woodstock,2,2700,"43.1358807,-80.7619233",3,2,0,0,0,2069,1,49236
3532042,Woodstock,2,3000,"43.1535285,-80.7211701",4,4,0,0,0,3610,1,49236
3532042,Woodstock,2,2500,"43.1396486,-80.7366175",3,1,0,0,0,980,1,49236
3532042,Woodstock,2,2795,"43.1579976,-80.7195976",3,2.5,0,0,0,1600,1,49236
3532042,Woodstock,2,2850,"43.160928,-80.7535402",4,3.5,0,0,0,1700,1,49236
3532042,Woodstock,2,1850,"43.1359899,-80.767079",3,1,0,0,0,1800,2,49236
3532042,Woodstock,2,2400,"43.1448961,-80.7160622",3,2.5,0,0,0,1750,1,49236
3532042,Woodstock,2,3000,"43.1314966,-80.7471651",3,3,0,0,0,2000,1,49236
3532042,Woodstock,2,2800,"43.1593374,-80.7532525",4.5,3,0,0,0,2500,1,49236
3532042,Woodstock,2,3200,"43.1454341,-80.7513427",5,2.5,0,0,0,2100,1,49236
3532042,Woodstock,2,2800,"43.1542192,-80.7776723",4.5,3,0,0,0,2500,1,49236
3532042,Woodstock,2,2595,"43.1229203,-80.7650229",3,1,0,0,0,1095,1,49236
3532042,Woodstock,2,2600,"43.1470779,-80.7156547",3,2,1,1,1,1100,2,49236
3532042,Woodstock,2,2700,"43.1500056,-80.7282365",4.5,2.5,0,0,0,2200,1,49236
3532042,Woodstock,2,2550,"43.1207024,-80.7721867",3,2,0,0,0,1450,1,49236
3532042,Woodstock,2,3200,"43.1462825,-80.7514128",5,2.5,0,0,0,2100,1,49236
3532042,Woodstock,2,2600,"43.1448724,-80.7162268",3.5,2.5,0,0,0,1700,1,49236
3532042,Woodstock,2,2800,"43.1109996,-80.747078",3.5,1.5,0,0,0,1700,1,49236
3532042,Woodstock,2,2450,"43.1465457,-80.7278515",3.5,2,0,0,0,1000,1,49236
3532042,Woodstock,2,3000,"43.1457564,-80.7197507",3,2.5,0,0,0,1500,1,49236
3532042,Woodstock,2,2800,"43.153459,-80.7297571",4,3,0,0,0,2400,1,49236
3532042,Woodstock,2,1800,"43.1334081,-80.7491563",3,2,0,0,0,1200,1,49236
3532042,Woodstock,2,3100,"43.153459,-80.7297571",4.5,3.5,0,0,0,3200,1,49236
3532042,Woodstock,2,2495,"43.1299797,-80.7714725",3,2,0,0,0,1888,1,49236
3532042,Woodstock,2,2995,"43.1410899,-80.7380932",4,2,0,0,0,1800,1,49236
3532042,Woodstock,2,2800,"43.1096936,-80.7495026",3,2,0,0,0,2300,1,49236
3532042,Woodstock,2,2600,"43.1103695,-80.7566679",4,2.5,0,0,0,2100,1,49236
3532042,Woodstock,2,3000,"43.1618745,-80.752549",4,3.5,0,0,0,2700,1,49236
3532042,Woodstock,2,2800,"43.153459,-80.7297571",4,3,0,0,0,2500,2,49236
3532042,Woodstock,2,2100,"43.1401172,-80.7501899",3,1,0,0,0,1200,1,49236
3532042,Woodstock,5,2400,"43.153459,-80.7297571",3.5,2.5,0,0,0,1400,1,49236
3532042,Woodstock,5,2550,"43.1479327,-80.7381073",3,3,0,0,0,1200,1,49236
3532042,Woodstock,5,2300,"43.1334081,-80.7491563",3,3,0,0,0,1900,1,49236
3532042,Woodstock,5,2300,"43.153459,-80.7297571",3,2.5,0,0,0,1900,2,49236
3532042,Woodstock,5,2150,"43.1490696,-80.7376385",3.5,1.5,0,0,0,1280,1,49236
3532042,Woodstock,5,2600,"43.153459,-80.7297571",3,3,1,1,1,1550,1,49236
3532042,Woodstock,5,2450,"43.1149794,-80.7408777",3,2.5,0,0,0,1700,1,49236
3532042,Woodstock,5,2500,"43.153459,-80.7297571",3,2.5,0,0,0,1580,1,49236
3532042,Woodstock,5,2600,"43.1170158,-80.7489831",3,2.5,0,0,0,1500,1,49236
3532042,Woodstock,5,2300,"43.1381375,-80.7286275",3,1.5,0,0,0,1200,1,49236
3532042,Woodstock,5,2450,"43.1151658,-80.7410161",3,2.5,0,0,0,1400,1,49236
3532042,Woodstock,5,2450,"43.1543233,-80.7758662",3.5,3.5,0,0,0,1800,1,49236
3532042,Woodstock,5,2400,"43.1448961,-80.7160622",3,2.5,0,0,0,1600,1,49236
3532042,Woodstock,5,2300,"43.1401172,-80.7501899",3,3,0,0,0,1600,1,49236
3532045,Blandford-Blenheim,1,1300,"43.3317599,-80.593833",1,1,1,1,1,600,1,8303
3532045,Blandford-Blenheim,5,2500,"43.1664266,-80.6826254",3,2.5,0,0,0,1670,1,8303
3532045,Blandford-Blenheim,5,1900,"43.2082785,-80.6659842",3,1,0,0,0,1400,2,8303
3534005,Bayham,2,2400,"42.6478043,-80.8003197",3.5,1,1,1,1,1500,1,8458
3534010,Malahide,2,2250,"42.7794749,-81.0329548",3,1.5,1,1,1,1800,1,10207
3534011,Aylmer,1,1000,"42.7769012,-80.9866757",1,1,1,1,1,800,1,8274
3534011,Aylmer,1,1450,"42.7784414,-80.9879707",2,1,0,0,0,750,1,8274
3534011,Aylmer,4,1750,"42.7778793,-80.9879757",2,1,1,1,1,900,1,8274
3534020,Central Elgin,2,1500,"42.7961838,-81.2035117",2,1,1,1,1,1200,2,13969
3534020,Central Elgin,2,2400,"42.6710365,-81.2206281",3,1.5,0,0,0,2200,1,13969
3534020,Central Elgin,2,3000,"42.6697254,-81.2073421",4,2.5,0,0,0,1380,1,13969
3534020,Central Elgin,2,2500,"42.666073,-81.2319186",3,2,0,0,0,1580,2,13969
3534020,Central Elgin,2,3500,"42.7861125,-81.2017006",3,1,0,0,0,1400,1,13969
3534020,Central Elgin,2,2200,"42.709592,-81.2005889",2,1,0,0,1,900,1,13969
3534020,Central Elgin,2,3000,"42.7864168,-81.2024785",3,1,0,0,0,1450,1,13969
3534020,Central Elgin,2,3200,"42.6647776,-81.2229672",5,3,0,0,0,2086,2,13969
3534021,St. Thomas,2,3200,"42.8072076,-81.1640691",4,2.5,0,0,0,2400,1,44552
3534021,St. Thomas,1,1234,"42.7982377,-81.1655822",1,1,0,1,1,1136.65079,1,44552
3534021,St. Thomas,1,1404,"42.7982377,-81.1655822",2,1,0,1,1,1136.65079,1,44552
3534021,St. Thomas,1,1585,"42.7948122,-81.1667283",2,1,0,1,1,785,1,44552
3534021,St. Thomas,1,1050,"42.7788024,-81.1794761",1,1,0,0,1,650,1,44552
3534021,St. Thomas,1,1505,"42.7787749,-81.1993745",2,1,0,0,1,812,1,44552
3534021,St. Thomas,1,1385,"42.7787749,-81.1993745",1,1,0,0,1,574,1,44552
3534021,St. Thomas,1,900,"42.7740205,-81.1958486",0.5,1,1,1,1,800,2,44552
3534021,St. Thomas,1,1495,"42.7733866,-81.1624539",2,1,0,0,1,850,1,44552
3534021,St. Thomas,3,1200,"42.7706301,-81.1552176",1,1,0,0,1,2000,2,44552
3534021,St. Thomas,1,825,"42.7705927,-81.1637676",0.5,1,0,1,1,1136.65079,1,44552
3534021,St. Thomas,2,2700,"42.7663637,-81.1726443",3.5,2,0,0,0,1600,2,44552
3534021,St. Thomas,2,1500,"42.7661722,-81.1756111",2,1,1,1,1,1150,1,44552
3534021,St. Thomas,1,1575,"42.7652681,-81.1997876",1,1,0,1,1,1136.65079,1,44552
3534021,St. Thomas,2,2400,"42.7640657,-81.1914571",3,1.5,0,0,0,2600,1,44552
3534021,St. Thomas,5,2700,"42.7495232,-81.1555856",4,3.5,0,0,0,2300,1,44552
3534021,St. Thomas,1,1129,"42.7982377,-81.1655822",0.5,1,0,1,1,1136.65079,1,44552
3534021,St. Thomas,1,1975,"42.7806387,-81.1964522",3,1,0,0,0,1000,1,44552
3534021,St. Thomas,1,1300,"42.7812351,-81.1913842",1,1,0,1,1,650,1,44552
3534021,St. Thomas,1,1175,"42.7968175,-81.1657057",1,1,1,1,1,1136.65079,1,44552
3534021,St. Thomas,1,1250,"42.7580875,-81.1924904",1,1,1,1,1,750,1,44552
3534021,St. Thomas,1,2225,"42.7890007,-81.1830178",2,1,0,0,0,880,1,44552
3534021,St. Thomas,1,1550,"42.7890007,-81.1830178",2,1,0,1,1,900,1,44552
3534021,St. Thomas,1,1449,"42.7982377,-81.1655822",2,1,0,1,1,1136.65079,1,44552
3534021,St. Thomas,1,1450,"42.7787749,-81.1993745",1,1,0,0,1,574,1,44552
3534021,St. Thomas,1,1279,"42.7982377,-81.1655822",1,1,0,1,1,1136.65079,1,44552
3534021,St. Thomas,1,1670,"42.7948122,-81.1667283",2,1,0,1,1,785,1,44552
3534021,St. Thomas,1,1450,"42.7709844,-81.2085052",1,1,1,1,1,900,1,44552
3534021,St. Thomas,1,1250,"42.7739591,-81.1930932",1,1,0,1,1,700,1,44552
3534021,St. Thomas,1,1595,"42.7738938,-81.1589866",2,1,0,1,1,850,1,44552
3534021,St. Thomas,1,1800,"42.7788024,-81.1794761",2,1,1,1,1,700,1,44552
3534021,St. Thomas,1,1595,"42.7652681,-81.1997876",1,1,0,1,1,1136.65079,1,44552
3534021,St. Thomas,1,1050,"42.773427,-81.189053",1,1,1,1,1,400,1,44552
3534021,St. Thomas,1,1200,"42.779296,-81.199465",1,1,0,0,1,550,1,44552
3534021,St. Thomas,1,1570,"42.7787749,-81.1993745",2,1,0,0,1,812,1,44552
3534021,St. Thomas,6,1895,"42.7830041,-81.1830393",3,1,0,0,0,1136.65079,1,44552
3534021,St. Thomas,6,1700,"42.78129,-81.18783",3,1,0,0,0,800,1,44552
3534021,St. Thomas,6,1950,"42.7745799,-81.1874098",2,1,0,1,1,1000,1,44552
3534021,St. Thomas,2,3300,"42.7890007,-81.1830178",4,2.5,0,0,0,1136.65079,1,44552
3534021,St. Thomas,2,2800,"42.8066485,-81.1678376",3,2,0,0,0,1800,1,44552
3534021,St. Thomas,2,2700,"42.7588907,-81.1513625",4.5,2.5,1,1,1,2700,1,44552
3534021,St. Thomas,2,2600,"42.7604121,-81.1532616",3,2.5,0,0,0,2666,1,44552
3534021,St. Thomas,2,2995,"42.7587151,-81.1538599",4,3,0,0,0,2200,1,44552
3534021,St. Thomas,2,3000,"42.7637347,-81.1812954",4,2.5,1,1,1,2000,1,44552
3534021,St. Thomas,2,2500,"42.7818126,-81.1989699",4,3,0,0,0,2500,1,44552
3534021,St. Thomas,2,1785,"42.7755446,-81.1469053",3,1,0,0,0,1200,1,44552
3534021,St. Thomas,2,2800,"42.7890007,-81.1830178",4,2.5,0,0,0,2220,1,44552
3534021,St. Thomas,2,2595,"42.7495328,-81.156016",3,3.5,0,0,0,1500,0,44552
3534021,St. Thomas,2,2300,"42.7745123,-81.1972882",3,1.5,0,0,0,1770,1,44552
3534021,St. Thomas,2,3345,"42.7890007,-81.1830178",4,2.5,0,0,0,2300,1,44552
3534021,St. Thomas,2,2400,"42.7834345,-81.1878142",3,1.5,0,0,0,1500,1,44552
3534021,St. Thomas,2,2900,"42.7719725,-81.1532766",4,2.5,0,0,0,2300,1,44552
3534021,St. Thomas,2,2600,"42.7890007,-81.1830178",4,3,0,0,0,2200,1,44552
3534021,St. Thomas,2,2650,"42.7740563,-81.1601065",3,2.5,0,0,0,1800,1,44552
3534021,St. Thomas,5,2500,"42.7605573,-81.1520084",4,3.5,0,0,0,2200,1,44552
3534024,Southwold,2,3100,"42.7944119,-81.2849169",4,2.5,0,0,0,2450,1,4990
3534024,Southwold,2,2700,"42.7944119,-81.2849169",2,2,0,0,0,1508,1,4990
3534024,Southwold,2,2200,"42.779457,-81.2794123",4,3,0,0,0,2140,1,4990
3534024,Southwold,2,2900,"42.779457,-81.2794123",4,3,1,1,1,2140,1,4990
3534024,Southwold,2,3000,"42.7944119,-81.2849169",4,2.5,0,0,0,2400,1,4990
3534042,West Elgin,6,1900,"42.603779,-81.606653",3,1,0,1,1,1800,1,5215
3536020,Chatham-Kent,2,2000,"42.5962356,-82.4007131",3,1,0,0,0,1033,2,108689
3536020,Chatham-Kent,1,1650,"42.5943073,-82.4247013",3,1,0,0,1,1100,2,108689
3536020,Chatham-Kent,2,1900,"42.5941885,-82.4438985",4,2,0,0,0,1136.65079,1,108689
3536020,Chatham-Kent,1,1299,"42.5932426,-82.3725124",2,1,1,1,1,850,1,108689
3536020,Chatham-Kent,1,1450,"42.5926445,-82.3882529",2,1,0,0,1,800,1,108689
3536020,Chatham-Kent,5,2300,"42.5905201,-82.179181",3,2.5,0,0,0,1500,1,108689
3536020,Chatham-Kent,2,2350,"42.5876572,-82.377903",3,2,1,1,0,1200,1,108689
3536020,Chatham-Kent,2,2200,"42.583522,-82.3806779",3,1.5,0,0,0,1450,2,108689
3536020,Chatham-Kent,2,1600,"42.5534576,-81.9761626",3,1.5,0,0,0,1500,1,108689
3536020,Chatham-Kent,6,1650,"42.4508553,-82.1115119",2.5,1.5,0,0,1,2200,1,108689
3536020,Chatham-Kent,6,1300,"42.4475245,-81.8552196",2.5,1,0,0,0,1200,1,108689
3536020,Chatham-Kent,1,1055,"42.4443409,-81.8882016",1,1,0,1,1,1136.65079,1,108689
3536020,Chatham-Kent,1,1750,"42.4396793,-81.8877231",2.5,2,1,1,1,850,1,108689
3536020,Chatham-Kent,1,1200,"42.4373183,-81.8859834",1.5,1,1,1,1,550,1,108689
3536020,Chatham-Kent,1,950,"42.4319935,-82.3426285",1,1,0,0,1,500,2,108689
3536020,Chatham-Kent,2,2300,"42.4228062,-82.1784656",3,2,0,0,0,2000,1,108689
3536020,Chatham-Kent,1,1610,"42.416252,-82.1793934",2,1,0,0,1,785,1,108689
3536020,Chatham-Kent,2,2250,"42.4156464,-82.1878475",4.5,2,0,0,0,1500,1,108689
3536020,Chatham-Kent,6,1650,"42.415441,-82.2072159",2,1,0,0,0,1000,1,108689
3536020,Chatham-Kent,6,1650,"42.415441,-82.2072159",2,1,0,0,0,950,1,108689
3536020,Chatham-Kent,1,1429,"42.4152053,-82.1886546",1,1,0,0,0,1136.65079,1,108689
3536020,Chatham-Kent,1,1525,"42.4149255,-82.2058144",2,1,0,1,1,810,1,108689
3536020,Chatham-Kent,1,1325,"42.4149255,-82.2058144",1,1,0,1,1,595,1,108689
3536020,Chatham-Kent,1,1175,"42.4149255,-82.2058144",0.5,1,0,1,1,595,1,108689
3536020,Chatham-Kent,1,1435,"42.4138706,-82.2093818",1,1,0,1,1,618,1,108689
3536020,Chatham-Kent,5,1715,"42.412852,-82.1992913",2,2.5,0,0,0,1170,1,108689
3536020,Chatham-Kent,1,1000,"42.4122329,-82.1960033",2.5,1.5,1,1,1,1000,1,108689
3536020,Chatham-Kent,1,1550,"42.4120582,-82.2068762",2,1,1,1,1,800,1,108689
3536020,Chatham-Kent,2,2200,"42.4103922,-82.180623",3,2,0,0,0,2000,1,108689
3536020,Chatham-Kent,1,1550,"42.41036,-82.1991184",2,1,0,0,0,750,1,108689
3536020,Chatham-Kent,1,1095,"42.4101913,-82.1849625",1,1,0,1,1,1136.65079,1,108689
3536020,Chatham-Kent,1,1295,"42.4101913,-82.1849625",2,1,0,1,1,1136.65079,1,108689
3536020,Chatham-Kent,1,1495,"42.4086427,-82.2150297",2,1,0,0,1,1000,1,108689
3536020,Chatham-Kent,1,1900,"42.4059962,-82.1837905",2,1,0,0,1,1136.65079,1,108689
3536020,Chatham-Kent,1,1700,"42.4059962,-82.1837905",2,1,0,0,1,1136.65079,1,108689
3536020,Chatham-Kent,1,2850,"42.4057409,-82.1850005",1.5,1,0,0,1,1424,1,108689
3536020,Chatham-Kent,1,2410,"42.4057409,-82.1850005",1.5,1,0,0,1,1175,1,108689
3536020,Chatham-Kent,1,2730,"42.4057409,-82.1850005",1.5,1,0,0,1,1276,1,108689
3536020,Chatham-Kent,1,2890,"42.4057409,-82.1850005",1.5,1,0,0,1,1424,1,108689
3536020,Chatham-Kent,1,2370,"42.4057409,-82.1850005",1.5,1,0,0,1,1175,1,108689
3536020,Chatham-Kent,1,2780,"42.4057409,-82.1850005",2,2,0,0,1,1230,1,108689
3536020,Chatham-Kent,1,2680,"42.4057409,-82.1850005",1.5,1,0,0,1,1276,1,108689
3536020,Chatham-Kent,1,2860,"42.4057409,-82.1850005",2,2,0,0,1,1338,1,108689
3536020,Chatham-Kent,1,1329,"42.4023988,-82.1968103",1,1,0,1,1,1136.65079,1,108689
3536020,Chatham-Kent,6,2450,"42.4021906,-82.1786712",2.5,2,0,1,1,1700,1,108689
3536020,Chatham-Kent,1,1200,"42.4020906,-82.1788836",2.5,1,1,1,1,800,1,108689
3536020,Chatham-Kent,1,1470,"42.4014582,-82.1975748",1,1,0,1,1,650,1,108689
3536020,Chatham-Kent,1,1420,"42.4014582,-82.1975748",1,1,0,1,1,565,1,108689
3536020,Chatham-Kent,1,1400,"42.4008715,-82.1922577",2.5,1,1,1,1,1136.65079,2,108689
3536020,Chatham-Kent,1,1900,"42.4006664,-82.1857326",2,1.5,1,1,1,875,1,108689
3536020,Chatham-Kent,2,1650,"42.4003767,-82.184534",4,1,0,0,0,1500,1,108689
3536020,Chatham-Kent,2,2050,"42.4003767,-82.184534",3,3,0,0,0,1800,1,108689
3536020,Chatham-Kent,2,2500,"42.4000404,-82.2112291",4,2,0,0,0,1500,1,108689
3536020,Chatham-Kent,6,1950,"42.3999087,-82.1882628",3,1.5,0,0,0,1400,1,108689
3536020,Chatham-Kent,1,1399,"42.3998375,-82.1911465",1,1,0,1,1,1136.65079,1,108689
3536020,Chatham-Kent,1,1269,"42.3998375,-82.1911465",0.5,1,0,1,1,1136.65079,1,108689
3536020,Chatham-Kent,4,1400,"42.3988632,-82.2132887",2,1,1,1,1,900,1,108689
3536020,Chatham-Kent,1,1245,"42.3985847,-82.2126087",2,1,1,1,1,900,1,108689
3536020,Chatham-Kent,1,1475,"42.3980022,-82.2051349",2,1,0,1,1,720,1,108689
3536020,Chatham-Kent,1,1375,"42.3971122,-82.2055551",1,1,0,0,1,1136.65079,1,108689
3536020,Chatham-Kent,6,1100,"42.3961228,-82.1848738",1,1,0,0,0,700,1,108689
3536020,Chatham-Kent,1,1740,"42.395896,-82.2078529",2,1,0,1,1,751,1,108689
3536020,Chatham-Kent,2,1950,"42.3950359,-82.158955",3,1,0,0,0,1200,2,108689
3536020,Chatham-Kent,1,1245,"42.3949897,-82.2147325",1,1,0,1,1,610,1,108689
3536020,Chatham-Kent,5,2500,"42.3947515,-82.1804556",3,2,0,0,0,1200,1,108689
3536020,Chatham-Kent,2,2500,"42.3946823,-82.2163885",3,2,0,0,0,1600,1,108689
3536020,Chatham-Kent,1,1500,"42.3943402,-82.217535",2,1,0,1,1,900,2,108689
3536020,Chatham-Kent,2,800,"42.3892802,-82.1892756",4,2,1,1,1,2000,1,108689
3536020,Chatham-Kent,2,2399,"42.3876829,-82.1876776",3,2,0,0,0,1403,1,108689
